player_id,n,xcross,xcrossot,actual,xcross_se,execution,over_expected,xcross_ci_low,xcross_ci_high,nickname,position_group,league,season
5074,66,0.3842682071761496,0.3258131044146189,0.25757575757575757,0.006403362873169191,-0.05845510276153071,-0.12669244960039205,0.371717615944738,0.39681879840756124,Bryan Mbeumo,RW,premier-league,2024-2025
42,46,0.3840709733719887,0.39859691446263057,0.41304347826086957,0.00840670992540629,0.01452594109064187,0.028972504888880868,0.36759382191819234,0.40054812482578506,Trent Alexander-Arnold,RB,premier-league,2024-2025
502,36,0.3837825078083173,0.4514223423736281,0.5555555555555556,0.008207665722842053,0.06763983456531081,0.17177304774723828,0.36769548299154686,0.39986953262508773,Dwight McNeil,LM,premier-league,2024-2025
6982,34,0.3821718794876166,0.44631655002582027,0.5,0.0104814533650893,0.06414467053820366,0.1178281205123834,0.3616282308920416,0.4027155280831916,Marcus Tavernier,LW,premier-league,2024-2025
7398,26,0.38155157654475275,0.39165114843053617,0.2692307692307692,0.008954525940990669,0.01009957188578342,-0.11232080731398353,0.36400070570041104,0.39910244738909445,Ryan Manning,LB,premier-league,2024-2025
2003,42,0.3792362774866975,0.3343644518321514,0.2619047619047619,0.009012311420426689,-0.044871825654546116,-0.11733151558193561,0.3615721471026612,0.39690040787073383,Leif Davis,LWB,premier-league,2024-2025
21,21,0.3792211573789556,0.49375112399524984,0.47619047619047616,0.009160847409571298,0.11452996661629422,0.09696931881152054,0.3612658964561959,0.39717641830171535,Phil Foden,RM,premier-league,2024-2025
11856,21,0.3760711530208263,0.44711464229491943,0.6666666666666666,0.009707902581415552,0.07104348927409315,0.29059551364584035,0.3570436639612518,0.39509864208040074,Enzo Fernandez,CM,premier-league,2024-2025
11844,26,0.37559669544000723,0.3992876917221929,0.4230769230769231,0.009044420332548358,0.023690996282185683,0.04748022763691584,0.35786963158821244,0.393323759291802,Mateus Fernandes,AM,premier-league,2024-2025
296,39,0.3750639603041924,0.35640114739080714,0.358974358974359,0.0074327575150882055,-0.018662812913385285,-0.016089601329833447,0.36049575557461955,0.3896321650337653,Lewis Cook,CM,premier-league,2024-2025
163,28,0.3744006964748338,0.3399762343708138,0.5357142857142857,0.008426190949726745,-0.034424462104020004,0.16131358923945188,0.3578853622133694,0.3909160307362982,Bukayo Saka,RW,premier-league,2024-2025
596,37,0.37373292396379176,0.3617178457969094,0.3783783783783784,0.007743103472206326,-0.012015078166882354,0.004645454414586636,0.35855644115826735,0.3889094067693162,Cole Palmer,RW,premier-league,2024-2025
12779,53,0.3735578505015409,0.3779182453132702,0.33962264150943394,0.006479035564073217,0.0043603948117292846,-0.03393520899210695,0.3608589407959574,0.3862567602071244,Mikkel Damsgaard,CM,premier-league,2024-2025
134,28,0.37202011533134743,0.3639638058456968,0.2857142857142857,0.010095006755530449,-0.008056309485650615,-0.08630582961706174,0.35223390209050776,0.3918063285721871,Andreas Pereira,AM,premier-league,2024-2025
1377,20,0.3698607060969093,0.38117222604443957,0.25,0.008876132484942113,0.011311519947530269,-0.1198607060969093,0.3524634864264228,0.3872579257673958,Kieran Trippier,RB,premier-league,2024-2025
7070,27,0.36970357292447525,0.3725096307430068,0.25925925925925924,0.01184760797843167,0.002806057818531549,-0.11044431366521601,0.3464822612867492,0.3929248845622013,Lewis Hall,CM,premier-league,2024-2025
588,49,0.36739323567471815,0.38969741589473755,0.3877551020408163,0.00861597525987958,0.0223041802200194,0.020361866366098158,0.3505059241653542,0.3842805471840821,Anthony Gordon,LW,premier-league,2024-2025
1406,41,0.3664550540476877,0.48610078569473986,0.4146341463414634,0.007607071784056638,0.11964573164705217,0.048179092293775705,0.3515451933509367,0.3813649147444387,Pervis Estupinan,LB,premier-league,2024-2025
5046,24,0.3643548592385313,0.33634567325071746,0.4583333333333333,0.008284248318626905,-0.028009185987813823,0.09397847409480203,0.34811773253402256,0.38059198594304,Ashley Young,RB,premier-league,2024-2025
8074,66,0.3631868736455598,0.38642809522182137,0.4090909090909091,0.005620619341907574,0.023241221576261573,0.04590403544534932,0.35217045973542094,0.37420328755569865,Pedro Porro,RB,premier-league,2024-2025
22047,27,0.3625068713543895,0.33177617691842065,0.37037037037037035,0.008233196630085973,-0.030730694435968875,0.007863499015980824,0.346369805959421,0.37864393674935803,Yankuba Minteh,RW,premier-league,2024-2025
304,21,0.3622142979458548,0.35579585550975384,0.38095238095238093,0.012109669534529972,-0.006418442436100957,0.01873808300652613,0.33847934565817606,0.38594925023353355,David Brooks,RW,premier-league,2024-2025
7373,35,0.35995448180090583,0.4645436289661218,0.5428571428571428,0.007712530921999377,0.10458914716521595,0.18290266105623698,0.34483792119378703,0.37507104240802464,Omari Hutchinson,RM,premier-league,2024-2025
27,24,0.3593392272069343,0.37355081610079893,0.2916666666666667,0.007891704837437468,0.014211588893864646,-0.0676725605402676,0.34387148572555687,0.3748069686883117,Bernardo Silva,CM,premier-league,2024-2025
41,35,0.3587973197147034,0.331999040354412,0.42857142857142855,0.006946697372580757,-0.026798279360291388,0.06977410885672514,0.3451817928644451,0.3724128465649617,Andrew Robertson,LB,premier-league,2024-2025
4737,25,0.3584484879346228,0.3063012629340307,0.32,0.00945137693363764,-0.0521472250005921,-0.0384484879346228,0.339923789144693,0.3769731867245526,Jesper Lindström,AM,premier-league,2024-2025
4850,45,0.3578598317303378,0.2801125618498476,0.37777777777777777,0.008861661428509084,-0.07774726988049019,0.01991794604743996,0.34049097533046,0.3752286881302156,Matheus Cunha,AM,premier-league,2024-2025
15632,33,0.35607279306421713,0.3603502537794179,0.3939393939393939,0.010723263695598636,0.004277460715200743,0.03786660087517679,0.3350551962208438,0.3770903899075905,Victor Kristiansen,LB,premier-league,2024-2025
7023,37,0.35494644156902655,0.3954849199947871,0.43243243243243246,0.007235750080229747,0.04053847842576053,0.0774859908634059,0.34076437141177623,0.36912851172627686,Keane Lewis-Potter,LWB,premier-league,2024-2025
176,41,0.3547187180627967,0.40878858762964604,0.4146341463414634,0.009604086617246353,0.05406986956684934,0.059915428278666694,0.33589470829299384,0.37354272783259956,Lucas Digne,LB,premier-league,2024-2025
22,39,0.3546714104073684,0.2653111402460808,0.28205128205128205,0.006319854553532542,-0.08936027016128756,-0.07262012835608633,0.3422844954824446,0.36705832533229216,Kevin De Bruyne,CM,premier-league,2024-2025
251,52,0.35428580529631265,0.4193582955278001,0.46153846153846156,0.0060663163105379595,0.06507249023148742,0.10725265624214891,0.3423958253276583,0.366175785264967,Pedro Neto,LW,premier-league,2024-2025
11094,34,0.35348828229302426,0.387164420803948,0.35294117647058826,0.005516062008672555,0.033676138510923714,-0.0005471058224360004,0.342676800756026,0.3642997638300225,Cody Gakpo,LW,premier-league,2024-2025
94,22,0.3528863248683924,0.3197421991276887,0.5454545454545454,0.012356164426542261,-0.03314412574070369,0.19256822058615303,0.32866824259236954,0.37710440714441523,Emerson,LB,premier-league,2024-2025
4047,29,0.34841937483473673,0.3715779542456251,0.27586206896551724,0.008755191216808624,0.02315857941088839,-0.07255730586921949,0.3312592000497918,0.36557954961968164,Justin Kluivert,LW,premier-league,2024-2025
2072,28,0.34730803005579036,0.4073760232222949,0.4642857142857143,0.009151882266805586,0.06006799316650452,0.11697768422992394,0.32937034081285144,0.3652457192987293,Rayan Ait Nouri,LB,premier-league,2024-2025
8079,20,0.346811272766914,0.39338608160826755,0.35,0.007748136548349212,0.046574808841353565,0.0031887272330859973,0.33162492513214953,0.36199762040167843,Matheus Nunes,CM,premier-league,2024-2025
2015,38,0.345983299033207,0.30629296733815686,0.39473684210526316,0.008168080575785887,-0.03969033169505015,0.04875354307205615,0.3299738611046667,0.36199273696174733,Jack Harrison,RM,premier-league,2024-2025
162,33,0.34451187434754044,0.3249621199101829,0.2727272727272727,0.007363810901197251,-0.019549754437357514,-0.07178460162026773,0.33007880498119385,0.358944943713887,Gabriel Martinelli,LW,premier-league,2024-2025
7072,46,0.3443733255423531,0.36149513882689965,0.391304347826087,0.007857943495158516,0.01712181328454654,0.04693102228373386,0.32897175629184244,0.3597748947928638,Vitaliy Mykolenko,LB,premier-league,2024-2025
455,29,0.3439134094118052,0.36606907692203755,0.4482758620689655,0.008612682835186543,0.022155667510232346,0.10436245265716032,0.3270325510548396,0.3607942677687708,Leandro Trossard,CF,premier-league,2024-2025
250,42,0.34357135164488,0.3922092596459439,0.5238095238095238,0.0051042593379154785,0.04863790800106388,0.18023817216464383,0.33356700334256567,0.35357569994719434,Adama Traoré,RW,premier-league,2024-2025
191,50,0.3433542330370438,0.39219171169069406,0.34,0.005529966889516917,0.048837478653650235,-0.0033542330370437967,0.33251549793359064,0.354192968140497,Alex Iwobi,LW,premier-league,2024-2025
19938,38,0.34225636430003714,0.3800939188434369,0.34210526315789475,0.006450932388475113,0.037837554543399765,-0.00015110114214239578,0.3296125368186259,0.3549001917814484,Daniel Muñoz,RWB,premier-league,2024-2025
345,46,0.3401567784134031,0.3105679378376025,0.2826086956521739,0.005945605411030638,-0.02958884057580058,-0.05754808276122919,0.32850339180778304,0.3518101650190231,Jacob Murphy,RW,premier-league,2024-2025
3112,51,0.3400687515997548,0.28445857006483477,0.3333333333333333,0.008028654723282659,-0.05561018153492003,-0.006735418266421489,0.3243325883421208,0.3558049148573888,Anthony Elanga,LW,premier-league,2024-2025
11096,28,0.33847403135058035,0.3793295910773365,0.35714285714285715,0.009519254614046936,0.04085555972675614,0.0186688257922768,0.31981629230704833,0.35713177039411237,Savinho,LM,premier-league,2024-2025
13867,27,0.33802876431854306,0.2754807065285552,0.25925925925925924,0.011449944551674501,-0.06254805778998784,-0.07876950505928382,0.315586872997261,0.3604706556398251,Bilal El Khannouss,AM,premier-league,2024-2025
581,43,0.3379431938263496,0.32107203940044476,0.2558139534883721,0.005542226370784974,-0.01687115442590481,-0.08212924033797747,0.327080430139611,0.3488059575130881,Tyrick Mitchell,LB,premier-league,2024-2025
589,28,0.3376427085233073,0.30164398780809887,0.4642857142857143,0.010029136730806238,-0.03599872071520843,0.126643005762407,0.31798560053092706,0.35729981651568754,Neco Williams,RB,premier-league,2024-2025
219,21,0.3366025857280983,0.29328905968174557,0.38095238095238093,0.007899901378773708,-0.043313526046352746,0.04434979522428262,0.32111877902570185,0.3520863924304948,Harvey Barnes,LW,premier-league,2024-2025
11129,30,0.33570227638452643,0.3664563954374268,0.4,0.009484905149436517,0.030754119052900375,0.06429772361547359,0.31711186229163085,0.354292690477422,Yukinari Sugawara,RB,premier-league,2024-2025
108,27,0.33393948437788545,0.41907564837026,0.4074074074074074,0.01166732371174289,0.08513616399237456,0.07346792302952193,0.3110715299028694,0.3568074388529015,Callum Hudson-Odoi,LW,premier-league,2024-2025
